#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,id
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:06:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:06:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:06:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:06:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:06:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:06:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:07:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:07:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:07:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:07:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:07:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:07:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:08:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:08:10Z,0.06666667014360428,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:08:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:08:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:08:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:08:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:09:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:09:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:09:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:09:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:09:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:09:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:10:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:10:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:10:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:10:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:10:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:10:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:11:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:11:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:11:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:11:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:11:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:11:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:12:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:12:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:12:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:12:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:12:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:12:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:13:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:13:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:13:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:13:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:13:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:13:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:14:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:14:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:14:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:14:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:14:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:14:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:15:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:15:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:15:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:15:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:15:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:15:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:16:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:16:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:16:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:16:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:16:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:16:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:17:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:17:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:17:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:17:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:17:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:17:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:18:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:18:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:18:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:18:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:18:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:18:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:19:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:19:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:19:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:19:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:19:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:19:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:20:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:20:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:20:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:20:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:20:40Z,0.05882352963089943,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:20:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:21:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:21:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:21:20Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:21:30Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:21:40Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:21:50Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:22:00Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,7,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:22:10Z,0,pop_ping_drop_rate,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:22:30Z,24.8596248626709,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:22:40Z,26.322437286376953,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:22:50Z,24.25231170654297,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:23:00Z,21.83562469482422,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:23:10Z,25.657869338989258,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:23:20Z,35.590599060058594,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:23:30Z,22.001375198364258,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:23:40Z,19.16217803955078,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:23:50Z,19.621374130249023,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:24:00Z,27.596689224243164,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:24:10Z,31.072731018066406,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:24:20Z,29.12006187438965,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:24:30Z,33.00943374633789,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:24:40Z,40.368534088134766,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:24:50Z,40.09457015991211,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
,,8,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:25:00Z,23.405500411987305,pop_ping_latency_ms,spacex.starlink.user_terminal.status,ut01000000-00000000-0030f494
